date,time,stock,loaded_unloaded,warehouse_id,warehouse_name,x_length_m,y_length_m,z_height_m
2025-06-12,17:00,1289,loaded,WH001,Bawana Main,50,40,12
2025-06-12,06:00,620,unloaded,WH002,Okhla Depot,45,35,10
2025-06-12,09:00,881,loaded,WH002,Okhla Depot,45,35,10
2025-06-12,13:00,804,unloaded,WH002,Okhla Depot,45,35,10
2025-06-12,17:00,906,loaded,WH002,Okhla Depot,45,35,10
2025-06-12,06:00,1335,unloaded,WH003,Narela Hub,60,50,15
2025-06-12,09:00,1574,loaded,WH003,Narela Hub,60,50,15
2025-06-12,13:00,1195,unloaded,WH003,Narela Hub,60,50,15
2025-06-12,17:00,1425,loaded,WH003,Narela Hub,60,50,15
2025-06-13,06:00,944,unloaded,WH001,Bawana Main,50,40,12
2025-06-13,09:00,1156,loaded,WH001,Bawana Main,50,40,12
2025-06-13,13:00,1053,unloaded,WH001,Bawana Main,50,40,12
2025-06-13,17:00,1116,loaded,WH001,Bawana Main,50,40,12
2025-06-13,06:00,826,unloaded,WH002,Okhla Depot,45,35,10
2025-06-13,09:00,939,loaded,WH002,Okhla Depot,45,35,10
2025-06-13,13:00,780,unloaded,WH002,Okhla Depot,45,35,10
2025-06-13,17:00,823,loaded,WH002,Okhla Depot,45,35,10
2025-06-13,06:00,1340,unloaded,WH003,Narela Hub,60,50,15
2025-06-13,09:00,1404,loaded,WH003,Narela Hub,60,50,15
2025-06-13,13:00,1269,unloaded,WH003,Narela Hub,60,50,15
2025-06-13,17:00,1487,loaded,WH003,Narela Hub,60,50,15
2025-06-14,06:00,886,unloaded,WH001,Bawana Main,50,40,12
2025-06-14,09:00,1040,loaded,WH001,Bawana Main,50,40,12
2025-06-14,13:00,904,unloaded,WH001,Bawana Main,50,40,12
2025-06-14,17:00,993,loaded,WH001,Bawana Main,50,40,12
2025-06-14,06:00,598,unloaded,WH002,Okhla Depot,45,35,10
2025-06-14,09:00,659,loaded,WH002,Okhla Depot,45,35,10
2025-06-14,13:00,479,unloaded,WH002,Okhla Depot,45,35,10
2025-06-14,17:00,798,loaded,WH002,Okhla Depot,45,35,10
2025-06-14,06:00,1012,unloaded,WH003,Narela Hub,60,50,15
2025-06-14,09:00,1421,loaded,WH003,Narela Hub,60,50,15
2025-06-14,13:00,1170,unloaded,WH003,Narela Hub,60,50,15
2025-06-14,17:00,1414,loaded,WH003,Narela Hub,60,50,15
2025-06-15,06:00,781,unloaded,WH001,Bawana Main,50,40,12
2025-06-15,09:00,1205,loaded,WH001,Bawana Main,50,40,12
2025-06-15,13:00,915,unloaded,WH001,Bawana Main,50,40,12
2025-06-15,17:00,1146,loaded,WH001,Bawana Main,50,40,12
2025-06-15,06:00,642,unloaded,WH002,Okhla Depot,45,35,10
2025-06-15,09:00,718,loaded,WH002,Okhla Depot,45,35,10
2025-06-15,13:00,584,unloaded,WH002,Okhla Depot,45,35,10
2025-06-15,17:00,811,loaded,WH002,Okhla Depot,45,35,10
2025-06-15,06:00,1125,unloaded,WH003,Narela Hub,60,50,15
2025-06-15,09:00,1366,loaded,WH003,Narela Hub,60,50,15
2025-06-15,13:00,1330,unloaded,WH003,Narela Hub,60,50,15
2025-06-15,17:00,1281,loaded,WH003,Narela Hub,60,50,15
2025-06-16,06:00,935,unloaded,WH001,Bawana Main,50,40,12
2025-06-16,09:00,1260,loaded,WH001,Bawana Main,50,40,12
2025-06-16,13:00,945,unloaded,WH001,Bawana Main,50,40,12
2025-06-16,17:00,1209,loaded,WH001,Bawana Main,50,40,12
2025-06-16,06:00,579,unloaded,WH002,Okhla Depot,45,35,10
2025-06-16,09:00,837,loaded,WH002,Okhla Depot,45,35,10
2025-06-16,13:00,579,unloaded,WH002,Okhla Depot,45,35,10
2025-06-16,17:00,934,loaded,WH002,Okhla Depot,45,35,10
2025-06-16,06:00,1178,unloaded,WH003,Narela Hub,60,50,15
2025-06-16,09:00,1553,loaded,WH003,Narela Hub,60,50,15
2025-06-16,13:00,1185,unloaded,WH003,Narela Hub,60,50,15
2025-06-16,17:00,1541,loaded,WH003,Narela Hub,60,50,15
2025-06-17,06:00,966,unloaded,WH001,Bawana Main,50,40,12
2025-06-17,09:00,1142,loaded,WH001,Bawana Main,50,40,12
2025-06-17,13:00,1008,unloaded,WH001,Bawana Main,50,40,12
2025-06-17,17:00,1192,loaded,WH001,Bawana Main,50,40,12
2025-06-17,06:00,655,unloaded,WH002,Okhla Depot,45,35,10
2025-06-17,09:00,840,loaded,WH002,Okhla Depot,45,35,10
2025-06-17,13:00,616,unloaded,WH002,Okhla Depot,45,35,10
2025-06-17,17:00,998,loaded,WH002,Okhla Depot,45,35,10
2025-06-17,06:00,1138,unloaded,WH003,Narela Hub,60,50,15
2025-06-17,09:00,1409,loaded,WH003,Narela Hub,60,50,15
2025-06-17,13:00,1150,unloaded,WH003,Narela Hub,60,50,15
2025-06-17,17:00,1466,loaded,WH003,Narela Hub,60,50,15
2025-06-18,06:00,833,unloaded,WH001,Bawana Main,50,40,12
2025-06-18,09:00,1202,loaded,WH001,Bawana Main,50,40,12
2025-06-18,13:00,877,unloaded,WH001,Bawana Main,50,40,12
2025-06-18,17:00,1268,loaded,WH001,Bawana Main,50,40,12
2025-06-18,06:00,845,unloaded,WH002,Okhla Depot,45,35,10
2025-06-18,09:00,969,loaded,WH002,Okhla Depot,45,35,10
2025-06-18,13:00,710,unloaded,WH002,Okhla Depot,45,35,10
2025-06-18,17:00,952,loaded,WH002,Okhla Depot,45,35,10
2025-06-18,06:00,1340,unloaded,WH003,Narela Hub,60,50,15
2025-06-18,09:00,1471,loaded,WH003,Narela Hub,60,50,15
2025-06-18,13:00,1192,unloaded,WH003,Narela Hub,60,50,15
2025-06-18,17:00,1597,loaded,WH003,Narela Hub,60,50,15
2025-06-19,06:00,945,unloaded,WH001,Bawana Main,50,40,12
2025-06-19,09:00,1276,loaded,WH001,Bawana Main,50,40,12
2025-06-19,13:00,989,unloaded,WH001,Bawana Main,50,40,12
2025-06-19,17:00,1158,loaded,WH001,Bawana Main,50,40,12
2025-06-19,06:00,732,unloaded,WH002,Okhla Depot,45,35,10
2025-06-19,09:00,935,loaded,WH002,Okhla Depot,45,35,10
2025-06-19,13:00,608,unloaded,WH002,Okhla Depot,45,35,10
2025-06-19,17:00,993,loaded,WH002,Okhla Depot,45,35,10
2025-06-19,06:00,1340,unloaded,WH003,Narela Hub,60,50,15
2025-06-19,09:00,1441,loaded,WH003,Narela Hub,60,50,15
2025-06-19,13:00,1079,unloaded,WH003,Narela Hub,60,50,15
2025-06-19,17:00,1465,loaded,WH003,Narela Hub,60,50,15
2025-06-20,06:00,841,unloaded,WH001,Bawana Main,50,40,12
2025-06-20,09:00,1173,loaded,WH001,Bawana Main,50,40,12
2025-06-20,13:00,986,unloaded,WH001,Bawana Main,50,40,12
2025-06-20,17:00,1290,loaded,WH001,Bawana Main,50,40,12
2025-06-20,06:00,650,unloaded,WH002,Okhla Depot,45,35,10
2025-06-20,09:00,812,loaded,WH002,Okhla Depot,45,35,10
2025-06-20,13:00,751,unloaded,WH002,Okhla Depot,45,35,10
2025-06-20,17:00,882,loaded,WH002,Okhla Depot,45,35,10
2025-06-20,06:00,1245,unloaded,WH003,Narela Hub,60,50,15
2025-06-20,09:00,1405,loaded,WH003,Narela Hub,60,50,15
2025-06-20,13:00,1321,unloaded,WH003,Narela Hub,60,50,15
2025-06-20,17:00,1494,loaded,WH003,Narela Hub,60,50,15
2025-06-21,06:00,772,unloaded,WH001,Bawana Main,50,40,12
2025-06-21,09:00,1059,loaded,WH001,Bawana Main,50,40,12
2025-06-21,13:00,974,unloaded,WH001,Bawana Main,50,40,12
2025-06-21,17:00,1121,loaded,WH001,Bawana Main,50,40,12
2025-06-21,06:00,474,unloaded,WH002,Okhla Depot,45,35,10
2025-06-21,09:00,724,loaded,WH002,Okhla Depot,45,35,10
2025-06-21,13:00,629,unloaded,WH002,Okhla Depot,45,35,10
2025-06-21,17:00,840,loaded,WH002,Okhla Depot,45,35,10
2025-06-21,06:00,1172,unloaded,WH003,Narela Hub,60,50,15
2025-06-21,09:00,1365,loaded,WH003,Narela Hub,60,50,15
2025-06-21,13:00,1113,unloaded,WH003,Narela Hub,60,50,15
2025-06-21,17:00,1336,loaded,WH003,Narela Hub,60,50,15
2025-06-22,06:00,894,unloaded,WH001,Bawana Main,50,40,12
2025-06-22,09:00,979,loaded,WH001,Bawana Main,50,40,12
2025-06-22,13:00,1029,unloaded,WH001,Bawana Main,50,40,12
2025-06-22,17:00,1182,loaded,WH001,Bawana Main,50,40,12
2025-06-22,06:00,480,unloaded,WH002,Okhla Depot,45,35,10
2025-06-22,09:00,726,loaded,WH002,Okhla Depot,45,35,10
2025-06-22,13:00,479,unloaded,WH002,Okhla Depot,45,35,10
2025-06-22,17:00,776,loaded,WH002,Okhla Depot,45,35,10
2025-06-22,06:00,1228,unloaded,WH003,Narela Hub,60,50,15
2025-06-22,09:00,1403,loaded,WH003,Narela Hub,60,50,15
2025-06-22,13:00,1341,unloaded,WH003,Narela Hub,60,50,15
2025-06-22,17:00,1426,loaded,WH003,Narela Hub,60,50,15
2025-06-23,06:00,1047,unloaded,WH001,Bawana Main,50,40,12
2025-06-23,09:00,1161,loaded,WH001,Bawana Main,50,40,12
2025-06-23,13:00,1077,unloaded,WH001,Bawana Main,50,40,12
2025-06-23,17:00,1291,loaded,WH001,Bawana Main,50,40,12
2025-06-23,06:00,518,unloaded,WH002,Okhla Depot,45,35,10
2025-06-23,09:00,834,loaded,WH002,Okhla Depot,45,35,10
2025-06-23,13:00,638,unloaded,WH002,Okhla Depot,45,35,10
2025-06-23,17:00,891,loaded,WH002,Okhla Depot,45,35,10
2025-06-23,06:00,1116,unloaded,WH003,Narela Hub,60,50,15
2025-06-23,09:00,1577,loaded,WH003,Narela Hub,60,50,15
2025-06-23,13:00,1212,unloaded,WH003,Narela Hub,60,50,15
2025-06-23,17:00,1441,loaded,WH003,Narela Hub,60,50,15
2025-06-24,06:00,912,unloaded,WH001,Bawana Main,50,40,12
2025-06-24,09:00,1209,loaded,WH001,Bawana Main,50,40,12
2025-06-24,13:00,1026,unloaded,WH001,Bawana Main,50,40,12
2025-06-24,17:00,1295,loaded,WH001,Bawana Main,50,40,12
2025-06-24,06:00,806,unloaded,WH002,Okhla Depot,45,35,10
2025-06-24,09:00,844,loaded,WH002,Okhla Depot,45,35,10
2025-06-24,13:00,535,unloaded,WH002,Okhla Depot,45,35,10
2025-06-24,17:00,993,loaded,WH002,Okhla Depot,45,35,10
2025-06-24,06:00,1247,unloaded,WH003,Narela Hub,60,50,15
2025-06-24,09:00,1558,loaded,WH003,Narela Hub,60,50,15
2025-06-24,13:00,1246,unloaded,WH003,Narela Hub,60,50,15
2025-06-24,17:00,1527,loaded,WH003,Narela Hub,60,50,15
2025-06-25,06:00,998,unloaded,WH001,Bawana Main,50,40,12
2025-06-25,09:00,1157,loaded,WH001,Bawana Main,50,40,12
2025-06-25,13:00,872,unloaded,WH001,Bawana Main,50,40,12
2025-06-25,17:00,1259,loaded,WH001,Bawana Main,50,40,12
2025-06-25,06:00,646,unloaded,WH002,Okhla Depot,45,35,10
2025-06-25,09:00,970,loaded,WH002,Okhla Depot,45,35,10
2025-06-25,13:00,653,unloaded,WH002,Okhla Depot,45,35,10
2025-06-25,17:00,961,loaded,WH002,Okhla Depot,45,35,10
2025-06-25,06:00,1295,unloaded,WH003,Narela Hub,60,50,15
2025-06-25,09:00,1586,loaded,WH003,Narela Hub,60,50,15
2025-06-25,13:00,1183,unloaded,WH003,Narela Hub,60,50,15
2025-06-25,17:00,1547,loaded,WH003,Narela Hub,60,50,15
2025-06-26,06:00,946,unloaded,WH001,Bawana Main,50,40,12
2025-06-26,09:00,1295,loaded,WH001,Bawana Main,50,40,12
2025-06-26,13:00,978,unloaded,WH001,Bawana Main,50,40,12
2025-06-26,17:00,1116,loaded,WH001,Bawana Main,50,40,12
2025-06-26,06:00,744,unloaded,WH002,Okhla Depot,45,35,10
2025-06-26,09:00,922,loaded,WH002,Okhla Depot,45,35,10
2025-06-26,13:00,583,unloaded,WH002,Okhla Depot,45,35,10
2025-06-26,17:00,884,loaded,WH002,Okhla Depot,45,35,10
2025-06-26,06:00,1355,unloaded,WH003,Narela Hub,60,50,15
2025-06-26,09:00,1589,loaded,WH003,Narela Hub,60,50,15
2025-06-26,13:00,1172,unloaded,WH003,Narela Hub,60,50,15
2025-06-26,17:00,1589,loaded,WH003,Narela Hub,60,50,15
2025-06-27,06:00,783,unloaded,WH001,Bawana Main,50,40,12
2025-06-27,09:00,1204,loaded,WH001,Bawana Main,50,40,12
2025-06-27,13:00,845,unloaded,WH001,Bawana Main,50,40,12
2025-06-27,17:00,1251,loaded,WH001,Bawana Main,50,40,12
2025-06-27,06:00,605,unloaded,WH002,Okhla Depot,45,35,10
2025-06-27,09:00,892,loaded,WH002,Okhla Depot,45,35,10
2025-06-27,13:00,617,unloaded,WH002,Okhla Depot,45,35,10
2025-06-27,17:00,935,loaded,WH002,Okhla Depot,45,35,10
2025-06-27,06:00,1388,unloaded,WH003,Narela Hub,60,50,15
2025-06-27,09:00,1474,loaded,WH003,Narela Hub,60,50,15
2025-06-27,13:00,1293,unloaded,WH003,Narela Hub,60,50,15
2025-06-27,17:00,1512,loaded,WH003,Narela Hub,60,50,15
2025-06-28,06:00,960,unloaded,WH001,Bawana Main,50,40,12
2025-06-28,09:00,1150,loaded,WH001,Bawana Main,50,40,12
2025-06-28,13:00,860,unloaded,WH001,Bawana Main,50,40,12
2025-06-28,17:00,1110,loaded,WH001,Bawana Main,50,40,12
2025-06-28,06:00,491,unloaded,WH002,Okhla Depot,45,35,10
2025-06-28,09:00,689,loaded,WH002,Okhla Depot,45,35,10
2025-06-28,13:00,567,unloaded,WH002,Okhla Depot,45,35,10
2025-06-28,17:00,854,loaded,WH002,Okhla Depot,45,35,10
2025-06-28,06:00,1214,unloaded,WH003,Narela Hub,60,50,15
2025-06-28,09:00,1455,loaded,WH003,Narela Hub,60,50,15
2025-06-28,13:00,1046,unloaded,WH003,Narela Hub,60,50,15
2025-06-28,17:00,1390,loaded,WH003,Narela Hub,60,50,15
2025-06-29,06:00,763,unloaded,WH001,Bawana Main,50,40,12
2025-06-29,09:00,1183,loaded,WH001,Bawana Main,50,40,12
2025-06-29,13:00,799,unloaded,WH001,Bawana Main,50,40,12
2025-06-29,17:00,1082,loaded,WH001,Bawana Main,50,40,12
2025-06-29,06:00,695,unloaded,WH002,Okhla Depot,45,35,10
2025-06-29,09:00,796,loaded,WH002,Okhla Depot,45,35,10
2025-06-29,13:00,665,unloaded,WH002,Okhla Depot,45,35,10
2025-06-29,17:00,748,loaded,WH002,Okhla Depot,45,35,10
2025-06-29,06:00,1363,unloaded,WH003,Narela Hub,60,50,15
2025-06-29,09:00,1308,loaded,WH003,Narela Hub,60,50,15
2025-06-29,13:00,1063,unloaded,WH003,Narela Hub,60,50,15
2025-06-29,17:00,1424,loaded,WH003,Narela Hub,60,50,15
2025-06-30,06:00,941,unloaded,WH001,Bawana Main,50,40,12
2025-06-30,09:00,1144,loaded,WH001,Bawana Main,50,40,12
2025-06-30,13:00,938,unloaded,WH001,Bawana Main,50,40,12
2025-06-30,17:00,1278,loaded,WH001,Bawana Main,50,40,12
2025-06-30,06:00,674,unloaded,WH002,Okhla Depot,45,35,10
2025-06-30,09:00,928,loaded,WH002,Okhla Depot,45,35,10
2025-06-30,13:00,721,unloaded,WH002,Okhla Depot,45,35,10
2025-06-30,17:00,882,loaded,WH002,Okhla Depot,45,35,10
2025-06-30,06:00,1312,unloaded,WH003,Narela Hub,60,50,15
2025-06-30,09:00,1531,loaded,WH003,Narela Hub,60,50,15
2025-06-30,13:00,1272,unloaded,WH003,Narela Hub,60,50,15
2025-06-30,17:00,1516,loaded,WH003,Narela Hub,60,50,15
2025-07-01,06:00,940,unloaded,WH001,Bawana Main,50,40,12
2025-07-01,09:00,1294,loaded,WH001,Bawana Main,50,40,12
2025-07-01,13:00,976,unloaded,WH001,Bawana Main,50,40,12
2025-07-01,17:00,1124,loaded,WH001,Bawana Main,50,40,12
2025-07-01,06:00,683,unloaded,WH002,Okhla Depot,45,35,10
2025-07-01,09:00,920,loaded,WH002,Okhla Depot,45,35,10
2025-07-01,13:00,537,unloaded,WH002,Okhla Depot,45,35,10
2025-07-01,17:00,929,loaded,WH002,Okhla Depot,45,35,10
2025-07-01,06:00,1304,unloaded,WH003,Narela Hub,60,50,15
2025-07-01,09:00,1516,loaded,WH003,Narela Hub,60,50,15
2025-07-01,13:00,1363,unloaded,WH003,Narela Hub,60,50,15
2025-07-01,17:00,1494,loaded,WH003,Narela Hub,60,50,15
2025-07-02,06:00,844,unloaded,WH001,Bawana Main,50,40,12
2025-07-02,09:00,1134,loaded,WH001,Bawana Main,50,40,12
2025-07-02,13:00,947,unloaded,WH001,Bawana Main,50,40,12
2025-07-02,17:00,1235,loaded,WH001,Bawana Main,50,40,12
2025-07-02,06:00,618,unloaded,WH002,Okhla Depot,45,35,10
2025-07-02,09:00,852,loaded,WH002,Okhla Depot,45,35,10
2025-07-02,13:00,689,unloaded,WH002,Okhla Depot,45,35,10
2025-07-02,17:00,988,loaded,WH002,Okhla Depot,45,35,10
2025-07-02,06:00,1382,unloaded,WH003,Narela Hub,60,50,15
2025-07-02,09:00,1567,loaded,WH003,Narela Hub,60,50,15
2025-07-02,13:00,1221,unloaded,WH003,Narela Hub,60,50,15
2025-07-02,17:00,1428,loaded,WH003,Narela Hub,60,50,15
2025-07-03,06:00,825,unloaded,WH001,Bawana Main,50,40,12
2025-07-03,09:00,1289,loaded,WH001,Bawana Main,50,40,12
2025-07-03,13:00,966,unloaded,WH001,Bawana Main,50,40,12
2025-07-03,17:00,1262,loaded,WH001,Bawana Main,50,40,12
2025-07-03,06:00,653,unloaded,WH002,Okhla Depot,45,35,10
2025-07-03,09:00,979,loaded,WH002,Okhla Depot,45,35,10
2025-07-03,13:00,687,unloaded,WH002,Okhla Depot,45,35,10
2025-07-03,17:00,934,loaded,WH002,Okhla Depot,45,35,10
2025-07-03,06:00,1275,unloaded,WH003,Narela Hub,60,50,15
2025-07-03,09:00,1587,loaded,WH003,Narela Hub,60,50,15
2025-07-03,13:00,1246,unloaded,WH003,Narela Hub,60,50,15
2025-07-03,17:00,1435,loaded,WH003,Narela Hub,60,50,15
2025-07-04,06:00,796,unloaded,WH001,Bawana Main,50,40,12
2025-07-04,09:00,1239,loaded,WH001,Bawana Main,50,40,12
2025-07-04,13:00,1101,unloaded,WH001,Bawana Main,50,40,12
2025-07-04,17:00,1264,loaded,WH001,Bawana Main,50,40,12
2025-07-04,06:00,499,unloaded,WH002,Okhla Depot,45,35,10
2025-07-04,09:00,959,loaded,WH002,Okhla Depot,45,35,10
2025-07-04,13:00,627,unloaded,WH002,Okhla Depot,45,35,10
2025-07-04,17:00,880,loaded,WH002,Okhla Depot,45,35,10
2025-07-04,06:00,1226,unloaded,WH003,Narela Hub,60,50,15
2025-07-04,09:00,1543,loaded,WH003,Narela Hub,60,50,15
2025-07-04,13:00,1331,unloaded,WH003,Narela Hub,60,50,15
2025-07-04,17:00,1554,loaded,WH003,Narela Hub,60,50,15
2025-07-05,06:00,970,unloaded,WH001,Bawana Main,50,40,12
2025-07-05,09:00,1123,loaded,WH001,Bawana Main,50,40,12
2025-07-05,13:00,857,unloaded,WH001,Bawana Main,50,40,12
2025-07-05,17:00,1141,loaded,WH001,Bawana Main,50,40,12
2025-07-05,06:00,514,unloaded,WH002,Okhla Depot,45,35,10
2025-07-05,09:00,846,loaded,WH002,Okhla Depot,45,35,10
2025-07-05,13:00,502,unloaded,WH002,Okhla Depot,45,35,10
2025-07-05,17:00,792,loaded,WH002,Okhla Depot,45,35,10
2025-07-05,06:00,1287,unloaded,WH003,Narela Hub,60,50,15
2025-07-05,09:00,1440,loaded,WH003,Narela Hub,60,50,15
2025-07-05,13:00,1136,unloaded,WH003,Narela Hub,60,50,15
2025-07-05,17:00,1429,loaded,WH003,Narela Hub,60,50,15
2025-07-06,06:00,765,unloaded,WH001,Bawana Main,50,40,12
2025-07-06,09:00,988,loaded,WH001,Bawana Main,50,40,12
2025-07-06,13:00,922,unloaded,WH001,Bawana Main,50,40,12
2025-07-06,17:00,1097,loaded,WH001,Bawana Main,50,40,12
2025-07-06,06:00,708,unloaded,WH002,Okhla Depot,45,35,10
2025-07-06,09:00,920,loaded,WH002,Okhla Depot,45,35,10
2025-07-06,13:00,628,unloaded,WH002,Okhla Depot,45,35,10
2025-07-06,17:00,895,loaded,WH002,Okhla Depot,45,35,10
2025-07-06,06:00,1231,unloaded,WH003,Narela Hub,60,50,15
2025-07-06,09:00,1408,loaded,WH003,Narela Hub,60,50,15
2025-07-06,13:00,1118,unloaded,WH003,Narela Hub,60,50,15
2025-07-06,17:00,1395,loaded,WH003,Narela Hub,60,50,15
2025-07-07,06:00,818,unloaded,WH001,Bawana Main,50,40,12
2025-07-07,09:00,1152,loaded,WH001,Bawana Main,50,40,12
2025-07-07,13:00,860,unloaded,WH001,Bawana Main,50,40,12
2025-07-07,17:00,1169,loaded,WH001,Bawana Main,50,40,12
2025-07-07,06:00,800,unloaded,WH002,Okhla Depot,45,35,10
2025-07-07,09:00,935,loaded,WH002,Okhla Depot,45,35,10
2025-07-07,13:00,670,unloaded,WH002,Okhla Depot,45,35,10
2025-07-07,17:00,937,loaded,WH002,Okhla Depot,45,35,10
2025-07-07,06:00,1182,unloaded,WH003,Narela Hub,60,50,15
2025-07-07,09:00,1560,loaded,WH003,Narela Hub,60,50,15
2025-07-07,13:00,1231,unloaded,WH003,Narela Hub,60,50,15
2025-07-07,17:00,1543,loaded,WH003,Narela Hub,60,50,15
2025-07-08,06:00,953,unloaded,WH001,Bawana Main,50,40,12
2025-07-08,09:00,1150,loaded,WH001,Bawana Main,50,40,12
2025-07-08,13:00,1062,unloaded,WH001,Bawana Main,50,40,12
2025-07-08,17:00,1235,loaded,WH001,Bawana Main,50,40,12
2025-07-08,06:00,601,unloaded,WH002,Okhla Depot,45,35,10
2025-07-08,09:00,940,loaded,WH002,Okhla Depot,45,35,10
2025-07-08,13:00,501,unloaded,WH002,Okhla Depot,45,35,10
2025-07-08,17:00,967,loaded,WH002,Okhla Depot,45,35,10
2025-07-08,06:00,1213,unloaded,WH003,Narela Hub,60,50,15
2025-07-08,09:00,1466,loaded,WH003,Narela Hub,60,50,15
2025-07-08,13:00,1323,unloaded,WH003,Narela Hub,60,50,15
2025-07-08,17:00,1570,loaded,WH003,Narela Hub,60,50,15
2025-07-09,06:00,873,unloaded,WH001,Bawana Main,50,40,12
2025-07-09,09:00,1202,loaded,WH001,Bawana Main,50,40,12
2025-07-09,13:00,928,unloaded,WH001,Bawana Main,50,40,12
2025-07-09,17:00,1171,loaded,WH001,Bawana Main,50,40,12
2025-07-09,06:00,684,unloaded,WH002,Okhla Depot,45,35,10
2025-07-09,09:00,951,loaded,WH002,Okhla Depot,45,35,10
2025-07-09,13:00,589,unloaded,WH002,Okhla Depot,45,35,10
2025-07-09,17:00,800,loaded,WH002,Okhla Depot,45,35,10
2025-07-09,06:00,1192,unloaded,WH003,Narela Hub,60,50,15
2025-07-09,09:00,1445,loaded,WH003,Narela Hub,60,50,15
2025-07-09,13:00,1411,unloaded,WH003,Narela Hub,60,50,15
2025-07-09,17:00,1437,loaded,WH003,Narela Hub,60,50,15
2025-07-10,06:00,883,unloaded,WH001,Bawana Main,50,40,12
2025-07-10,09:00,1261,loaded,WH001,Bawana Main,50,40,12
2025-07-10,13:00,1044,unloaded,WH001,Bawana Main,50,40,12
2025-07-10,17:00,1276,loaded,WH001,Bawana Main,50,40,12
2025-07-10,06:00,805,unloaded,WH002,Okhla Depot,45,35,10
2025-07-10,09:00,859,loaded,WH002,Okhla Depot,45,35,10
2025-07-10,13:00,608,unloaded,WH002,Okhla Depot,45,35,10
2025-07-10,17:00,978,loaded,WH002,Okhla Depot,45,35,10
2025-07-10,06:00,1276,unloaded,WH003,Narela Hub,60,50,15
2025-07-10,09:00,1409,loaded,WH003,Narela Hub,60,50,15
2025-07-10,13:00,1287,unloaded,WH003,Narela Hub,60,50,15
2025-07-10,17:00,1419,loaded,WH003,Narela Hub,60,50,15
2025-07-11,06:00,994,unloaded,WH001,Bawana Main,50,40,12
2025-07-11,09:00,1299,loaded,WH001,Bawana Main,50,40,12
2025-07-11,13:00,992,unloaded,WH001,Bawana Main,50,40,12
2025-07-11,17:00,1165,loaded,WH001,Bawana Main,50,40,12
2025-07-11,06:00,552,unloaded,WH002,Okhla Depot,45,35,10
2025-07-11,09:00,866,loaded,WH002,Okhla Depot,45,35,10
2025-07-11,13:00,761,unloaded,WH002,Okhla Depot,45,35,10
2025-07-11,17:00,854,loaded,WH002,Okhla Depot,45,35,10
2025-07-11,06:00,1207,unloaded,WH003,Narela Hub,60,50,15
2025-07-11,09:00,1462,loaded,WH003,Narela Hub,60,50,15
2025-07-11,13:00,1206,unloaded,WH003,Narela Hub,60,50,15
2025-07-11,17:00,1461,loaded,WH003,Narela Hub,60,50,15
2025-07-12,06:00,788,unloaded,WH001,Bawana Main,50,40,12
2025-07-12,09:00,1038,loaded,WH001,Bawana Main,50,40,12
2025-07-12,13:00,881,unloaded,WH001,Bawana Main,50,40,12
2025-07-12,17:00,1144,loaded,WH001,Bawana Main,50,40,12
2025-07-12,06:00,575,unloaded,WH002,Okhla Depot,45,35,10
2025-07-12,09:00,726,loaded,WH002,Okhla Depot,45,35,10
2025-07-12,13:00,538,unloaded,WH002,Okhla Depot,45,35,10
2025-07-12,17:00,746,loaded,WH002,Okhla Depot,45,35,10
2025-07-12,06:00,1161,unloaded,WH003,Narela Hub,60,50,15
2025-07-12,09:00,1484,loaded,WH003,Narela Hub,60,50,15
2025-07-12,13:00,1225,unloaded,WH003,Narela Hub,60,50,15
2025-07-12,17:00,1377,loaded,WH003,Narela Hub,60,50,15
2025-07-13,06:00,930,unloaded,WH001,Bawana Main,50,40,12
2025-07-13,09:00,1090,loaded,WH001,Bawana Main,50,40,12
2025-07-13,13:00,780,unloaded,WH001,Bawana Main,50,40,12
2025-07-13,17:00,1118,loaded,WH001,Bawana Main,50,40,12
2025-07-13,06:00,576,unloaded,WH002,Okhla Depot,45,35,10
2025-07-13,09:00,723,loaded,WH002,Okhla Depot,45,35,10
2025-07-13,13:00,470,unloaded,WH002,Okhla Depot,45,35,10
2025-07-13,17:00,778,loaded,WH002,Okhla Depot,45,35,10
2025-07-13,06:00,1210,unloaded,WH003,Narela Hub,60,50,15
2025-07-13,09:00,1344,loaded,WH003,Narela Hub,60,50,15
2025-07-13,13:00,1212,unloaded,WH003,Narela Hub,60,50,15
2025-07-13,17:00,1338,loaded,WH003,Narela Hub,60,50,15
2025-07-14,06:00,816,unloaded,WH001,Bawana Main,50,40,12
2025-07-14,09:00,1161,loaded,WH001,Bawana Main,50,40,12
2025-07-14,13:00,989,unloaded,WH001,Bawana Main,50,40,12
2025-07-14,17:00,1203,loaded,WH001,Bawana Main,50,40,12
2025-07-14,06:00,580,unloaded,WH002,Okhla Depot,45,35,10
2025-07-14,09:00,930,loaded,WH002,Okhla Depot,45,35,10
2025-07-14,13:00,728,unloaded,WH002,Okhla Depot,45,35,10
2025-07-14,17:00,983,loaded,WH002,Okhla Depot,45,35,10
2025-07-14,06:00,1218,unloaded,WH003,Narela Hub,60,50,15
2025-07-14,09:00,1570,loaded,WH003,Narela Hub,60,50,15
2025-07-14,13:00,1245,unloaded,WH003,Narela Hub,60,50,15
2025-07-14,17:00,1593,loaded,WH003,Narela Hub,60,50,15
2025-07-15,06:00,952,unloaded,WH001,Bawana Main,50,40,12
